           2969           2.5643
           3028           2.5505
           3089           2.5377
           3150            2.525
           3213           2.5123
           3278           2.4986
           3343           2.4861
           3410           2.4735
           3478           2.4611
           3548           2.4486
           3619           2.4363
           3691            2.424
           3765           2.4117
           3840           2.4005
           3917           2.3884
           3996           2.3763
           4075           2.3653
           4157           2.3534
           4240           2.3425
           4325           2.3306
           4411           2.3198
           4500           2.3091
           4590           2.2985
           4681           2.2869
           4775           2.2764
           4871           2.2669
           4968           2.2565
           5067           2.2462
           5169           2.2359
           5272           2.2267
           5377           2.2166
           5485           2.2076
           5595           2.1986
           5707           2.1886
           5821           2.1798
           5937            2.171
           6056           2.1623
           6177           2.1547
           6301           2.1461
           6427           2.1376
           6555           2.1302
           6686           2.1219
           6820           2.1146
           6956           2.1075
           7095           2.1003
           7237           2.0933
           7382           2.0864
           7530           2.0795
           7680           2.0737
           7834            2.067
           7991           2.0614
           8150           2.0559
           8313           2.0494
           8480            2.044
           8649           2.0388
           8822           2.0336
           8999           2.0295
           9179           2.0244
           9362           2.0205
           9550           2.0157
           9740           2.0119
           9935           2.0083
          10130           2.0047
          10340           2.0012
          10540           1.9979
          10750           1.9946
          10970           1.9922
          11190           1.9894
          11410            1.987
          11640           1.9848
          11870           1.9837
          12110           1.9817
          12350           1.9798
          12600            1.979
          12850           1.9784
          13110           1.9769
          13370           1.9764
          13640           1.9761
          13910           1.9759
          14190           1.9768
          14470           1.9799
          14760            1.982
          15060           1.9853
          15360           1.9886
          15670           1.9921
          15980           1.9957
          16300           1.9994
          16630           2.0042
          16960           2.0091
          17300           2.0141
          17640           2.0192
          18000           2.0245
          18360           2.0308
          18720           2.0373
          19100           2.0438
          19480           2.0515
          19870           2.0582
          20270           2.0661
          20670           2.0741
          21090           2.0831
          21510           2.0913
          21940           2.1006
          22380             2.11
          22820           2.1204
          23280             2.13
          23750           2.1407
          24220           2.1515
          24710           2.1633
          25200           2.1753
          25700           2.1873
          26220           2.1995
          26740           2.2127
          27280           2.2261
          27820           2.2405
          28380            2.254
          28950            2.236
          29520           2.2523
          30120           2.2677
          30720           2.2851
          31330           2.3016
          31960           2.3192
          32600           2.3369
          33250           2.3556
          33910           2.3745
          34590           2.3934
          35290           2.4133
          35990           2.4334
          36710           2.4545
          37440           2.4757
          38190           2.4969
          38960           2.5193
          39740           2.5417
          40530           2.5651
          41340           2.5897
          42170           2.6133
          43010            2.639
          43870           2.6647
          44750           2.6905
          45650           2.7174
          46560           2.7443
          47490           2.7723
          48440           2.8004
          49410           2.8305
          50400           2.8597
          51400             2.89
          52430           2.9213
          53480           2.9537
          54550           2.9862
          55640           3.0187
          56750           3.0532
          57890           3.0879
          59050           3.1226
          60230           3.1593
          61430           3.1961
          62660           3.2339
          63910           3.2719
          65190           3.3108
          66500           3.3508
          67830           3.3919
          69180           3.4341
          70570           3.4762
          71980           3.5205
          73420           3.5648
          74890           3.6101
          76380           3.6555
          77910           3.7029
          79470           3.7514
          81060              3.8
          82680           3.8505
          84330           3.9022
          86020           3.9539
          87740           4.0076
          89500           4.0614
          91290           4.1172
          93110            4.173
          94970           4.2309
          96870           4.2899
          98810           4.3499
         100800           4.4109
         102800            4.474
         104900           4.5371
         107000           4.6023
         109100           4.6685
         111300           4.7368
         113500            4.805
         115800           4.8754
         118100           4.9477
         120400           5.0201
         122900           5.0946
         125300            5.171
         127800           5.2486
         130400           5.3281
         133000           5.4087
         135600           5.4903
         138400            5.574
         141100           5.6597
         143900           5.7464
